loan_amnt,term,int_rate,installment,grade,annual_inc,loan_status,dti
17000.0,60,9.17,354.3,1,75000.0,1,7.55
30000.0,36,18.2,1087.59,4,123600.0,1,26.81
12000.0,60,13.44,275.75,2,106000.0,1,10.18
15000.0,36,9.17,478.19,1,52000.0,1,9.39
20000.0,36,7.89,625.72,0,89400.0,1,19.2
15000.0,36,17.27,536.81,3,55000.0,1,25.81
7375.0,36,17.27,263.94,3,46000.0,0,25.15
12000.0,36,13.99,410.08,2,50000.0,0,17.57
12525.0,36,13.99,428.02,2,33000.0,1,33.09
10000.0,36,13.18,337.81,2,34000.0,0,28.38
10000.0,36,12.88,336.37,2,91392.0,1,9.44
7000.0,36,7.26,216.98,0,118000.0,1,10.98
28800.0,36,19.89,1068.7,4,72746.64,1,10.57
12000.0,36,8.49,378.76,1,85567.0,1,34.43
2400.0,36,7.91,75.11,0,26000.0,1,25.92
12000.0,36,10.78,391.62,1,40000.0,1,31.95
7200.0,36,8.38,226.89,1,56000.0,1,19.1
6000.0,36,7.49,186.61,0,50000.0,1,22.73
35000.0,60,11.48,769.39,1,90000.0,0,25.67
7000.0,36,10.78,228.45,1,112688.0,1,29.15
15000.0,36,14.85,518.88,2,130000.0,1,27.43
10000.0,36,5.32,301.15,0,72000.0,1,16.42
15000.0,36,11.99,498.15,2,46000.0,1,31.23
1675.0,36,14.85,57.95,2,25000.0,1,7.63
7675.0,36,12.88,258.16,2,37835.0,1,31.59
10000.0,36,8.38,315.12,1,90000.0,1,13.12
24000.0,60,19.48,628.93,4,105000.0,1,27.33
12000.0,60,9.17,250.1,1,130000.0,1,6.38
5000.0,36,5.32,150.58,0,60000.0,1,19.22
6000.0,36,5.32,180.69,0,88000.0,1,16.96
18475.0,36,9.8,594.41,1,42000.0,1,18.21
11400.0,36,5.32,343.31,0,158000.0,1,12.13
20000.0,36,7.49,622.04,0,80000.0,1,20.16
14000.0,60,18.49,359.26,3,45000.0,1,17.44
2500.0,36,13.99,85.44,2,68000.0,1,18.64
8000.0,36,11.99,265.68,2,40000.0,1,21.66
23000.0,36,8.49,725.95,1,100000.0,1,12.35
18000.0,36,11.48,593.4,1,70000.0,1,22.33
14000.0,36,7.91,438.13,0,110000.0,1,20.17
15675.0,36,17.97,566.46,3,48000.0,1,29.48
4800.0,36,13.99,164.03,2,45000.0,1,25.36
2500.0,36,15.77,87.61,3,48000.0,1,17.13
10900.0,36,21.48,413.35,4,37000.0,1,34.8
5000.0,36,9.8,160.87,1,67800.0,1,3.42
24000.0,36,7.49,746.44,0,60000.0,1,16.84
15000.0,60,13.18,342.68,2,65000.0,1,25.81
4825.0,36,12.59,161.63,2,30500.0,1,6.65
11700.0,36,8.38,368.69,1,58239.0,1,34.25
13800.0,60,18.49,354.12,4,86000.0,0,21.2
10000.0,36,8.38,315.12,1,35000.0,1,8.68
15000.0,60,12.88,340.38,2,44952.0,0,23.89
9000.0,36,13.67,306.16,2,35000.0,1,21.33
24000.0,36,8.49,757.51,1,80000.0,1,11.8
15000.0,36,9.76,482.32,1,88000.0,1,36.21
12000.0,60,8.49,246.15,1,68000.0,1,12.02
9275.0,36,11.99,308.02,2,55000.0,1,24.13
6400.0,36,12.88,215.28,2,30000.0,1,23.24
10900.0,36,15.41,380.05,3,50000.0,0,29.0
15000.0,36,11.48,494.5,1,70000.0,1,31.08
20400.0,60,14.85,483.71,2,67500.0,1,10.01
12000.0,60,19.89,317.2,4,105000.0,0,27.85
7000.0,36,8.38,220.59,1,72000.0,1,13.18
15000.0,36,10.78,489.52,1,37000.0,1,26.69
5000.0,36,13.44,169.54,2,47418.0,1,23.46
10725.0,36,13.44,363.65,2,40000.0,0,35.41
23825.0,60,17.97,604.61,3,59598.0,1,29.66
21150.0,36,15.77,741.18,3,52000.0,1,26.17
24000.0,60,16.59,591.19,3,70000.0,0,10.68
22500.0,36,13.99,768.89,2,67000.0,1,16.28
24000.0,60,13.99,558.32,2,100000.0,1,25.87
9000.0,36,11.99,298.89,2,41000.0,1,34.95
16000.0,60,16.59,394.13,3,63000.0,1,11.09
20000.0,36,5.32,602.3,0,60000.0,1,26.23
7675.0,36,9.8,246.94,1,16000.0,0,26.11
20000.0,36,13.99,683.46,2,75000.0,1,6.68
24000.0,36,8.49,757.51,1,107000.0,1,16.23
30000.0,36,14.85,1037.76,2,124000.0,1,15.61
16875.0,60,19.89,446.06,4,65000.0,0,11.69
5000.0,36,12.59,167.49,2,75000.0,1,39.44
28000.0,36,6.24,854.87,0,75000.0,1,20.91
9000.0,36,5.32,271.04,0,100000.0,1,18.16
12000.0,36,9.17,382.55,1,110000.0,1,24.61
24000.0,36,7.91,751.08,0,95000.0,1,13.11
6000.0,36,9.17,191.28,1,33280.0,1,15.87
25000.0,60,17.27,624.95,3,63000.0,0,10.76
16000.0,36,5.32,481.84,0,96000.0,1,14.45
12000.0,36,11.48,395.6,1,135000.0,1,25.05
5000.0,36,11.99,166.05,2,69000.0,1,22.64
9600.0,36,10.78,313.3,1,46000.0,1,11.06
15000.0,36,16.59,531.74,3,67000.0,1,15.22
25000.0,36,7.26,774.91,0,80000.0,0,19.44
8000.0,36,13.44,271.26,2,55000.0,1,36.18
12675.0,60,16.59,312.22,3,50000.0,1,32.62
12000.0,60,13.18,274.15,2,30000.0,1,9.04
2600.0,36,11.48,85.72,1,89512.0,1,13.06
9000.0,36,10.64,293.12,1,22000.0,1,17.41
21850.0,36,14.48,751.89,2,55000.0,1,15.27
35000.0,36,8.38,1102.92,1,105000.0,0,5.51
5600.0,36,14.85,193.72,2,110000.0,1,34.74
6600.0,36,17.97,238.51,3,45000.0,1,32.56
35000.0,36,15.77,1226.53,3,84468.0,1,16.85
35000.0,60,12.59,789.04,2,100000.0,1,12.65
3500.0,36,18.49,127.4,3,56000.0,1,14.57
7775.0,36,17.86,280.54,3,20000.0,1,32.47
16000.0,36,6.24,488.5,0,75000.0,1,21.53
2150.0,36,9.17,68.54,1,66000.0,1,4.6
9625.0,36,6.89,296.71,0,20664.0,1,32.4
7500.0,36,10.78,244.76,1,37500.0,1,12.35
9525.0,36,20.5,356.42,4,35000.0,1,18.39
20000.0,36,10.78,652.7,1,63000.0,1,18.81
7000.0,36,5.32,210.81,0,45000.0,1,11.8
32000.0,36,11.99,1062.71,2,110000.0,1,17.7
15000.0,36,9.76,482.32,1,60000.0,1,23.44
1500.0,36,6.49,45.97,0,45000.0,1,16.11
6000.0,36,14.48,206.47,2,34000.0,0,19.06
8000.0,36,12.88,269.09,2,115000.0,0,15.69
7200.0,36,15.77,252.32,3,60000.0,1,29.32
15000.0,36,9.76,482.32,1,90000.0,0,31.44
15000.0,36,9.17,478.19,1,40500.0,1,31.17
12000.0,60,18.49,307.93,3,55000.0,1,18.5
7425.0,36,17.27,265.73,3,75000.0,0,16.21
14000.0,60,19.48,366.88,4,40280.0,1,24.88
3000.0,36,6.49,91.94,0,67000.0,1,12.79
24000.0,36,12.88,807.27,2,105000.0,0,15.42
8000.0,36,15.41,278.94,3,80000.0,0,8.21
35000.0,36,9.8,1126.07,1,95000.0,1,3.2
35000.0,36,7.49,1088.56,0,135000.0,0,18.15
20000.0,36,6.49,612.89,0,65000.0,1,25.48
5000.0,36,10.78,163.18,1,38200.0,1,4.69
8000.0,36,10.78,261.08,1,35000.0,1,11.83
8000.0,36,10.64,260.55,1,29088.0,1,16.21
11000.0,36,10.78,358.99,1,39000.0,1,12.74
8000.0,36,7.89,250.29,0,80000.0,1,11.46
25000.0,60,13.18,571.14,2,139000.0,0,6.09
30000.0,36,16.59,1063.48,3,124000.0,1,26.26
2500.0,36,11.99,83.03,2,37000.0,1,21.21
27500.0,36,12.59,921.17,2,139000.0,1,15.87
8200.0,36,16.59,290.69,3,79000.0,1,0.76
5600.0,36,12.59,187.59,2,75000.0,1,34.93
32000.0,36,12.88,1076.36,2,160000.0,1,22.83
34000.0,36,10.78,1109.58,1,76497.0,1,13.32
4875.0,36,17.97,176.17,3,49000.0,1,17.98
28000.0,60,9.17,583.55,1,80000.0,1,16.97
2550.0,36,13.18,86.15,2,45000.0,1,10.99
11000.0,36,6.49,337.09,0,62000.0,1,16.59
18500.0,36,6.49,566.93,0,72450.0,1,17.23
10000.0,60,11.99,222.4,2,149000.0,1,9.83
18000.0,60,19.48,471.7,4,45000.0,1,15.36
15000.0,36,7.49,466.53,0,67879.0,1,29.6
10000.0,36,14.85,345.92,2,45000.0,1,31.04
10000.0,36,10.64,325.69,1,40000.0,1,6.6
4425.0,36,14.85,153.07,2,48000.0,0,24.74
14075.0,36,13.99,480.99,2,32000.0,1,18.23
15000.0,36,13.99,512.6,2,75000.0,1,17.5
1000.0,36,9.8,32.18,1,70000.0,1,11.75
12000.0,36,5.32,361.38,0,72000.0,1,19.78
20000.0,36,6.99,617.46,0,60000.0,1,13.86
20300.0,60,16.99,504.4,3,96000.0,0,37.34
9600.0,36,14.85,332.09,2,74873.0,1,22.38
11500.0,36,5.32,346.32,0,151000.0,1,18.99
14775.0,36,13.99,504.91,2,57200.0,1,29.88
2500.0,36,13.67,85.05,2,52000.0,1,30.26
8400.0,36,11.48,276.92,1,80000.0,1,13.92
28000.0,36,5.32,843.22,0,110000.0,1,11.14
15000.0,36,6.99,463.09,0,84480.0,1,28.81
6000.0,36,11.99,199.26,2,51000.0,1,25.04
16800.0,36,9.17,535.57,1,50000.0,1,27.27
8000.0,36,17.27,286.3,3,27479.0,1,38.71
16000.0,60,10.64,345.02,1,62000.0,1,15.95
5000.0,36,6.49,153.23,0,38000.0,1,16.36
10000.0,36,9.76,321.55,1,62000.0,0,9.69
35000.0,60,18.99,907.73,4,80000.0,1,0.9
19800.0,36,11.48,652.74,1,81400.0,1,22.56
16000.0,36,18.99,586.42,4,38168.0,0,27.23
9600.0,36,11.99,318.82,2,60000.0,1,22.58
32475.0,60,18.99,842.25,4,65000.0,1,43.98
16000.0,36,7.89,500.58,0,38900.0,1,24.45
8000.0,36,9.76,257.24,1,20000.0,1,21.41
24000.0,36,12.59,803.93,2,84200.0,1,25.98
28000.0,36,7.91,876.26,0,150000.0,1,26.82
16000.0,36,5.32,481.84,0,70000.0,1,26.88
14000.0,60,10.78,302.87,1,80000.0,1,23.42
25000.0,60,14.85,592.79,2,125000.0,1,14.71
16000.0,36,7.91,500.72,0,82000.0,1,17.12
25000.0,36,5.32,752.87,0,80000.0,1,21.0
11875.0,36,14.85,410.78,2,33000.0,1,18.73
3000.0,36,17.27,107.37,3,28488.0,1,17.48
9625.0,36,15.41,335.59,3,22252.0,1,30.2
10000.0,36,5.32,301.15,0,80000.0,1,22.35
26750.0,60,10.64,576.82,1,99732.0,1,30.83
20000.0,60,15.77,483.93,3,72000.0,1,6.17
12000.0,36,13.67,408.22,2,70000.0,0,24.86
19800.0,60,16.59,487.73,3,115000.0,1,8.22
12000.0,36,11.22,394.12,1,69900.0,1,12.0
20000.0,60,13.99,465.27,2,64000.0,0,24.73
10000.0,36,7.89,312.86,0,78000.0,1,16.37
16000.0,36,7.89,500.58,0,110000.0,0,14.75
10000.0,36,19.48,369.0,4,150000.0,1,14.89
20000.0,36,12.59,669.94,2,49400.0,1,22.42
15125.0,60,18.49,388.12,3,61000.0,0,25.38
2500.0,36,14.48,86.03,2,50000.0,1,28.72
10000.0,36,9.17,318.79,1,80000.0,1,17.04
3225.0,36,20.5,120.68,4,35000.0,0,24.01
10000.0,36,8.38,315.12,1,45000.0,1,3.65
1000.0,36,13.67,34.02,2,20000.0,1,33.79
16000.0,60,11.48,351.73,1,130000.0,0,10.53
10000.0,36,7.49,311.02,0,120000.0,1,4.18
32200.0,60,13.67,743.75,2,106000.0,1,27.99
11025.0,36,16.59,390.83,3,24000.0,1,25.55
13000.0,60,16.59,320.23,3,40000.0,0,16.74
21000.0,60,11.48,461.64,1,113000.0,1,14.44
10000.0,36,9.17,318.79,1,100000.0,0,9.13
23650.0,60,16.59,582.57,3,87000.0,0,15.68
10625.0,60,17.27,265.61,3,38000.0,1,26.12
5000.0,36,14.85,172.96,2,62000.0,1,36.8
15000.0,36,13.18,506.72,2,55000.0,1,32.47
4000.0,36,9.8,128.7,1,105000.0,1,9.31
17950.0,60,17.97,455.52,3,98000.0,1,3.35
15000.0,36,8.49,473.45,1,43500.0,1,4.33
10000.0,36,11.99,332.1,2,56160.0,0,2.18
6000.0,36,11.48,197.8,1,50000.0,1,16.73
12000.0,36,7.49,373.22,0,62000.0,1,12.92
24000.0,60,18.99,622.45,4,75000.0,1,34.77
12000.0,36,8.38,378.15,1,40000.0,1,18.17
6000.0,36,13.99,205.04,2,30000.0,1,15.92
15000.0,60,9.17,312.62,1,40000.0,1,13.05
6000.0,36,11.48,197.8,1,100000.0,1,13.78
5000.0,36,11.99,166.05,2,50000.0,1,19.8
20000.0,36,11.99,664.2,2,118000.0,1,25.76
30000.0,60,12.88,680.76,2,127000.0,1,19.29
20000.0,36,6.49,612.89,0,100000.0,1,0.92
19200.0,60,11.99,427.0,2,41000.0,1,12.56
19400.0,60,17.97,492.32,3,78000.0,1,17.17
6000.0,36,17.97,216.83,3,75000.0,1,10.64
16000.0,36,5.32,481.84,0,51000.0,1,19.08
13000.0,36,9.8,418.26,1,26000.0,1,33.43
4350.0,36,10.64,141.68,1,17669.0,0,26.15
6000.0,36,9.8,193.05,1,61800.0,1,11.55
7200.0,36,13.67,244.93,2,70000.0,1,17.44
11900.0,36,5.32,358.37,0,150000.0,1,14.93
10000.0,60,19.48,262.06,4,117000.0,1,12.73
2800.0,36,9.17,89.27,1,36000.0,1,9.67
29400.0,60,18.99,762.5,4,70000.0,0,22.14
5000.0,36,11.48,164.84,1,78000.0,1,21.21
20000.0,60,13.99,465.27,2,105000.0,1,8.7
12000.0,36,5.32,361.38,0,75000.0,1,17.44
26000.0,36,10.78,848.51,1,89000.0,1,19.71
20000.0,36,5.32,602.3,0,148000.0,1,17.01
10000.0,36,11.48,329.67,1,72000.0,1,38.87
10000.0,36,7.49,311.02,0,63000.0,1,13.28
10000.0,36,9.8,321.74,1,60000.0,1,3.4
8000.0,36,9.17,255.04,1,38480.0,1,29.2
17000.0,36,13.99,580.94,2,90000.0,1,18.36
15000.0,36,6.49,459.67,0,90000.0,1,14.24
20000.0,36,11.48,659.33,1,120000.0,1,37.69
5000.0,36,13.67,170.09,2,48000.0,1,10.53
15000.0,60,17.97,380.66,3,55000.0,0,16.17
20000.0,36,5.32,602.3,0,60000.0,1,9.5
12000.0,60,21.48,327.89,4,160000.0,0,18.09
28000.0,36,7.91,876.26,0,102000.0,1,21.05
19200.0,60,14.85,455.26,2,48961.0,0,25.47
4600.0,36,11.99,152.77,2,14688.0,1,14.79
14000.0,60,15.77,338.75,3,132700.0,1,25.38
1000.0,36,12.59,33.5,2,72000.0,1,14.03
3000.0,36,12.88,100.91,2,52201.91,1,14.85
28200.0,36,11.99,936.51,2,93000.0,1,25.78
34075.0,60,12.59,768.18,2,71000.0,1,15.01
16000.0,36,5.32,481.84,0,125000.0,1,12.71
8000.0,36,9.17,255.04,1,60000.0,1,29.66
8500.0,36,8.49,268.29,1,40000.0,1,12.81
12000.0,36,5.32,361.38,0,80000.0,1,17.79
15000.0,60,14.48,352.77,2,38400.0,1,20.29
16450.0,36,9.17,524.41,1,63000.0,1,28.39
26400.0,36,11.99,876.74,2,60000.0,1,8.55
12000.0,36,5.32,361.38,0,50000.0,1,7.54
21000.0,36,7.91,657.2,0,75000.0,1,38.98
5000.0,36,14.48,172.06,2,50000.0,1,34.37
30000.0,36,17.97,1084.13,3,70000.0,1,20.18
5475.0,36,18.99,200.67,4,108000.0,0,33.47
11650.0,60,20.5,311.91,4,48500.0,1,24.65
20000.0,36,7.91,625.9,0,75000.0,1,20.67
10000.0,36,9.8,321.74,1,68000.0,1,10.08
15000.0,36,10.78,489.52,1,65000.0,1,24.1
8000.0,36,11.99,265.68,2,44000.0,1,12.25
7000.0,36,7.89,219.0,0,50000.0,1,8.88
15000.0,36,15.41,523.0,3,80000.0,0,36.77
11000.0,36,10.78,358.99,1,40000.0,1,10.74
20000.0,36,11.22,656.86,1,107500.0,1,25.14
4800.0,36,10.64,156.33,1,67000.0,1,15.14
11500.0,36,9.17,366.61,1,48000.0,1,17.15
21000.0,36,5.32,632.42,0,149000.0,1,10.07
7900.0,36,15.41,275.45,3,15800.0,1,33.93
7200.0,36,18.2,261.03,4,95000.0,1,19.68
5000.0,36,7.49,155.51,0,109000.0,1,5.24
35000.0,36,10.64,1139.9,1,86984.0,1,16.93
11200.0,36,6.49,343.22,0,58000.0,1,28.35
15000.0,60,11.48,329.74,1,113000.0,1,17.47
10000.0,36,13.44,339.07,2,33000.0,1,15.05
30000.0,36,11.99,996.29,2,102900.0,1,21.61
7200.0,36,9.8,231.65,1,86000.0,1,13.24
10400.0,60,12.88,236.0,2,52000.0,0,8.7
20000.0,36,8.49,631.26,1,60000.0,1,34.56
30000.0,60,14.85,711.34,2,141000.0,1,16.53
18025.0,36,13.44,611.17,2,48000.0,1,24.95
7775.0,36,6.49,238.27,0,40000.0,1,13.41
10000.0,36,5.32,301.15,0,52800.0,1,26.62
8000.0,36,11.48,263.74,1,80000.0,1,13.95
20000.0,36,7.91,625.9,0,62000.0,1,28.97
9600.0,36,9.17,306.04,1,92000.0,1,31.52
20000.0,36,5.32,602.3,0,106000.0,1,20.04
10000.0,36,9.17,318.79,1,40000.0,1,15.12
25000.0,36,12.88,840.91,2,120000.0,1,16.57
21600.0,36,6.99,666.85,0,120000.0,1,20.73
6000.0,36,11.99,199.26,2,100000.0,1,13.82
8000.0,36,14.48,275.29,2,31000.0,1,23.53
10725.0,36,12.88,360.75,2,80000.0,1,17.46
8875.0,36,6.99,274.0,0,40540.0,1,23.68
10000.0,36,6.99,308.73,0,104000.0,0,25.31
15000.0,36,12.59,502.46,2,75000.0,0,12.85
7300.0,36,6.99,225.37,0,105000.0,1,18.29
7000.0,36,5.32,210.81,0,29500.0,1,11.92
25000.0,36,9.8,804.34,1,130000.0,1,11.73
15000.0,36,9.17,478.19,1,71000.0,1,15.91
16450.0,36,14.48,566.07,2,34320.0,0,19.09
5000.0,36,9.8,160.87,1,60250.0,1,1.41
17000.0,36,6.49,520.96,0,73000.0,1,34.36
3500.0,36,18.49,127.4,3,40000.0,1,29.26
9800.0,36,5.32,295.13,0,68000.0,1,4.08
6000.0,36,13.44,203.44,2,20000.0,1,31.03
16000.0,60,13.99,372.21,2,56000.0,0,18.17
27000.0,36,15.77,946.18,3,80000.0,1,25.86
2900.0,36,18.99,106.29,4,82000.0,1,7.61
25000.0,36,9.8,804.34,1,114000.0,1,29.18
5600.0,36,10.78,182.76,1,39600.0,1,12.52
6000.0,36,13.44,203.44,2,22652.0,1,36.3
6400.0,36,6.99,197.59,0,42000.0,1,17.29
7200.0,36,14.85,249.07,2,55000.0,1,10.84
14000.0,36,11.99,464.94,2,90000.0,1,24.15
10000.0,36,8.49,315.63,1,68000.0,1,25.27
9000.0,36,11.99,298.89,2,64400.4,0,21.79
30000.0,60,17.97,761.32,3,72000.0,1,29.02
10000.0,36,6.89,308.27,0,58000.0,1,11.32
24000.0,36,9.76,771.72,1,128000.0,1,13.26
35000.0,36,8.49,1104.71,1,100000.0,1,5.49
2000.0,36,15.41,69.74,3,40000.0,1,10.23
6000.0,36,11.48,197.8,1,51000.0,1,11.72
4000.0,36,6.99,123.5,0,160000.0,1,8.36
18000.0,60,13.99,418.74,2,105000.0,1,20.39
9600.0,36,20.5,359.23,4,30000.0,1,5.4
8000.0,36,13.99,273.39,2,90000.0,1,2.55
9000.0,36,9.17,286.92,1,47000.0,1,26.0
12000.0,60,13.99,279.16,2,38000.0,1,31.43
20000.0,36,7.49,622.04,0,80000.0,1,15.95
10000.0,36,8.38,315.12,1,104000.0,1,17.24
8500.0,36,9.17,270.98,1,35500.0,1,5.88
3600.0,36,9.8,115.83,1,80000.0,1,31.73
11800.0,36,15.77,413.52,3,75000.0,1,21.86
7200.0,36,17.27,257.67,3,20000.0,0,13.21
16000.0,36,9.17,510.07,1,55000.0,1,17.11
24000.0,60,13.18,548.29,2,110000.0,1,18.53
14000.0,36,6.49,429.03,0,42000.0,1,19.17
15500.0,36,13.99,529.68,2,75000.0,1,20.34
15000.0,36,6.89,462.41,0,65000.0,1,20.09
1650.0,36,18.2,59.82,4,20000.0,1,21.31
10000.0,36,8.38,315.12,1,48000.0,1,6.69
3000.0,36,6.89,92.49,0,126000.0,1,9.12
35000.0,60,19.48,917.19,4,70000.0,1,31.27
20000.0,36,5.32,602.3,0,120000.0,1,16.56
24000.0,60,14.85,569.08,2,65000.0,1,30.15
14800.0,36,5.32,445.7,0,65000.0,0,18.54
1200.0,36,9.17,38.26,1,49000.0,1,1.22
4200.0,36,13.44,142.41,2,24000.0,1,22.1
20000.0,60,11.99,444.79,2,67500.0,1,13.44
30000.0,36,11.99,996.29,2,65000.0,1,34.08
5000.0,36,10.78,163.18,1,65631.9,1,18.12
28025.0,36,12.88,942.66,2,120000.0,0,17.17
21000.0,36,10.78,685.33,1,130000.0,1,32.88
24000.0,60,14.85,569.08,2,100000.0,0,22.58
20000.0,36,12.88,672.73,2,85000.0,1,19.82
20000.0,36,7.49,622.04,0,100000.0,1,12.18
28000.0,60,16.59,689.72,3,91500.0,1,11.29
15000.0,36,12.88,504.55,2,45700.0,1,8.22
5000.0,36,9.76,160.78,1,50000.0,1,16.75
12000.0,36,13.67,408.22,2,120000.0,1,10.01
21000.0,36,14.85,726.44,2,104000.0,1,4.64
14000.0,36,12.59,468.96,2,47000.0,1,10.96
21000.0,36,7.49,653.14,0,120000.0,1,14.44
8000.0,36,10.78,261.08,1,35500.0,1,6.05
5000.0,36,12.88,168.19,2,42000.0,1,23.09
3175.0,36,9.8,102.16,1,45000.0,1,34.18
5925.0,36,8.49,187.02,1,47000.0,1,17.9
35000.0,60,20.99,946.68,4,132000.0,1,1.44
10000.0,36,10.78,326.35,1,43747.0,1,20.96
15000.0,60,17.27,374.97,3,45000.0,0,30.99
20000.0,36,14.85,691.84,2,90000.0,1,2.64
18000.0,36,8.38,567.22,1,90000.0,1,13.2
12000.0,36,11.99,398.52,2,46000.0,1,13.93
8000.0,36,16.99,285.19,3,30000.0,1,31.64
12000.0,36,9.8,386.09,1,70000.0,1,13.46
24000.0,60,17.27,599.96,3,67000.0,0,29.07
6000.0,36,7.49,186.61,0,67000.0,1,12.7
6050.0,36,17.97,218.64,3,48000.0,1,36.0
6000.0,36,7.89,187.72,0,25000.0,1,17.67
15000.0,36,13.99,512.6,2,30000.0,1,22.51
32975.0,60,17.86,834.84,3,70000.0,1,32.28
7800.0,36,6.49,239.03,0,70000.0,1,26.71
28000.0,36,6.99,864.44,0,100000.0,1,21.49
9500.0,36,9.17,302.85,1,55000.0,1,14.95
5000.0,36,8.49,157.82,1,25000.0,1,13.63
20950.0,36,11.99,695.74,2,90000.0,1,33.37
3600.0,36,11.99,119.56,2,57000.0,1,12.55
25000.0,36,7.49,777.55,0,130000.0,1,12.83
5000.0,36,10.78,163.18,1,36000.0,1,24.03
20000.0,60,15.77,483.93,3,60000.0,1,9.92
24000.0,36,6.89,739.85,0,140000.0,1,8.37
18500.0,60,14.85,438.66,2,75000.0,1,24.27
6000.0,36,6.24,183.19,0,24948.0,1,24.24
6000.0,36,9.8,193.05,1,30000.0,0,29.84
18000.0,60,13.99,418.74,2,112500.0,1,9.55
9800.0,36,9.8,315.3,1,108000.0,1,12.81
30000.0,36,13.99,1025.19,2,100000.0,1,22.62
2800.0,36,13.44,94.94,2,80000.0,1,18.51
13000.0,36,9.8,418.26,1,39000.0,1,8.74
3500.0,36,10.64,113.99,1,20240.0,1,8.13
10825.0,36,12.59,362.61,2,36000.0,0,10.83
6000.0,36,17.27,214.73,3,125000.0,1,6.39
12800.0,60,13.18,292.43,2,62000.0,1,15.06
11900.0,60,17.97,301.99,3,34000.0,1,21.81
3600.0,36,10.78,117.49,1,52000.0,1,29.22
8400.0,36,7.49,261.26,0,30000.0,1,29.2
8000.0,36,10.78,261.08,1,53000.0,1,20.13
18000.0,36,12.59,602.95,2,36000.0,0,35.87
3000.0,36,7.89,93.86,0,38000.0,1,27.55
18500.0,36,13.99,632.2,2,76000.0,1,21.63
34300.0,36,15.77,1202.0,3,78000.0,1,14.48
10000.0,36,16.55,354.3,3,66000.0,0,38.64
35000.0,36,11.48,1153.83,1,73485.0,1,26.1
25000.0,60,18.49,641.52,4,86000.0,1,37.5
10000.0,36,11.99,332.1,2,62000.0,1,18.99
6000.0,36,6.24,183.19,0,40000.0,1,7.68
7000.0,36,9.17,223.16,1,100143.0,0,24.05
8000.0,36,9.8,257.39,1,76000.0,1,12.29
8000.0,36,7.91,250.36,0,64000.0,0,27.75
20000.0,36,12.88,672.73,2,50000.0,1,11.66
5200.0,36,11.22,170.79,1,27000.0,1,14.18
15000.0,36,11.99,498.15,2,120000.0,1,17.3
22000.0,36,8.38,693.27,1,85000.0,1,11.03
12000.0,36,12.88,403.64,2,54000.0,1,16.0
25000.0,60,15.77,604.91,3,58000.0,0,20.57
8000.0,36,6.99,246.99,0,78000.0,1,13.49
10800.0,60,13.99,251.25,2,40000.0,1,26.13
4500.0,36,9.8,144.79,1,39600.0,1,22.82
8000.0,36,7.89,250.29,0,80000.0,1,12.93
11950.0,36,13.44,405.18,2,34000.0,1,10.2
6000.0,36,11.99,199.26,2,60000.0,1,11.54
6950.0,36,12.59,232.81,2,48000.0,1,20.0
24950.0,36,10.78,814.24,1,65000.0,1,15.95
10000.0,36,6.49,306.45,0,85000.0,1,13.07
3600.0,36,13.99,123.03,2,46000.0,1,18.29
22000.0,36,6.99,679.2,0,75000.0,1,22.79
28000.0,36,5.32,843.22,0,116000.0,0,29.45
24000.0,36,9.8,772.17,1,90000.0,1,20.97
16000.0,36,7.91,500.72,0,58000.0,1,10.83
22000.0,60,17.97,558.3,3,57000.0,1,29.12
21850.0,60,17.27,546.21,3,65000.0,1,12.74
24000.0,36,7.89,750.86,0,162000.0,1,12.9
5200.0,36,6.24,158.77,0,50000.0,1,13.32
5400.0,36,6.49,165.49,0,90000.0,1,29.69
7000.0,36,8.49,220.95,1,50000.0,1,8.04
13000.0,36,5.32,391.5,0,104000.0,1,8.71
2000.0,36,12.59,67.0,2,94000.0,1,6.19
25000.0,36,15.77,876.09,3,105000.0,0,10.19
5875.0,36,13.99,200.77,2,14000.0,1,18.87
10000.0,36,16.99,356.48,3,50000.0,1,24.89
12000.0,36,7.49,373.22,0,55000.0,1,25.88
10550.0,36,17.97,381.25,3,24000.0,1,25.75
19450.0,60,18.2,496.03,4,43000.0,1,26.29
13925.0,36,9.8,448.02,1,41000.0,1,12.09
15000.0,36,6.99,463.09,0,42000.0,1,20.54
10000.0,36,6.24,305.31,0,45000.0,1,13.76
24000.0,36,13.99,820.15,2,78600.0,1,11.36
21000.0,36,7.91,657.2,0,145000.0,1,10.97
9600.0,36,9.76,308.69,1,145600.0,1,3.08
5000.0,36,5.32,150.58,0,70000.0,1,9.53
4100.0,36,5.32,123.48,0,36000.0,1,6.0
6400.0,36,11.99,212.55,2,40000.0,0,5.01
12000.0,36,6.99,370.48,0,100000.0,1,6.9
9500.0,36,10.64,309.41,1,21600.0,1,14.61
24000.0,36,6.49,735.47,0,155000.0,1,27.15
10000.0,36,8.49,315.63,1,49000.0,0,19.25
8000.0,36,11.99,265.68,2,35000.0,1,14.06
10000.0,36,5.32,301.15,0,109000.0,1,22.12
12000.0,36,7.91,375.54,0,98000.0,1,16.73
13600.0,60,16.59,335.01,3,62000.0,1,30.64
20000.0,36,17.27,715.75,3,80000.0,1,27.44
24000.0,36,11.22,788.24,1,80000.0,0,16.25
20000.0,60,18.49,513.22,3,54000.0,0,30.27
12000.0,60,16.55,295.34,3,70000.0,1,37.72
